"EQUIPAMENTO","MANCAL","DATA","TEMPERATURA"
"C-4450.8601A","ECI1.A-TC23.F_CV","01/05/2021","81.30241"
"C-4450.8601A","ECI1.A-TC23.F_CV","02/05/2021","80.75698"
"C-4450.8601A","ECI1.A-TC23.F_CV","03/05/2021","80.61486"
"C-4450.8601A","ECI1.A-TC23.F_CV","04/05/2021","80.92126"
"C-4450.8601A","ECI1.A-TC23.F_CV","05/05/2021","82.43854"
"C-4450.8601A","ECI1.A-TC23.F_CV","07/05/2021","82.44147"
"C-4450.8601A","ECI1.A-TC23.F_CV","08/05/2021","80.87314"
"C-4450.8601A","ECI1.A-TC23.F_CV","09/05/2021","80.64938"
"C-4450.8601A","ECI1.A-TC23.F_CV","10/05/2021","81.71315"
"C-4450.8601A","ECI1.A-TC23.F_CV","11/05/2021","83.28951"
"C-4450.8601A","ECI1.A-TC23.F_CV","12/05/2021","82.16496"
"C-4450.8601A","ECI1.A-TC23.F_CV","13/05/2021","82.14276"
"C-4450.8601A","ECI1.A-TC23.F_CV","14/05/2021","82.01644"
"C-4450.8601A","ECI1.A-TC23.F_CV","15/05/2021","81.33957"
"C-4450.8601A","ECI1.A-TC23.F_CV","16/05/2021","80.36008"
"C-4450.8601A","ECI1.A-TC23.F_CV","18/05/2021","80.89117"
"C-4450.8601A","ECI1.A-TC23.F_CV","19/05/2021","83.42473"
"C-4450.8601A","ECI1.A-TC23.F_CV","20/05/2021","81.58977"
"C-4450.8601A","ECI1.A-TC23.F_CV","21/05/2021","82.04111"
"C-4450.8601A","ECI1.A-TC23.F_CV","22/05/2021","81.49157"
"C-4450.8601A","ECI1.A-TC23.F_CV","23/05/2021","79.70915"
"C-4450.8601A","ECI1.A-TC23.F_CV","24/05/2021","84.08909"
"C-4450.8601A","ECI1.A-TC23.F_CV","25/05/2021","83.52954"
"C-4450.8601A","ECI1.A-TC23.F_CV","26/05/2021","83.29601"
"C-4450.8601A","ECI1.A-TC23.F_CV","27/05/2021","82.25967"
"C-4450.8601A","ECI1.A-TC23.F_CV","28/05/2021","82.63459"
"C-4450.8601A","ECI1.A-TC23.F_CV","29/05/2021","83.51382"
"C-4450.8601A","ECI1.A-TC23.F_CV","30/05/2021","83.77838"
"C-4450.8601A","ECI1.A-TC23.F_CV","31/05/2021","84.23858"
"C-4450.8601A","ECI1.A-TC23.F_CV","01/06/2021","81.18535"
"C-4450.8601A","ECI1.A-TC23.F_CV","02/06/2021","82.4691"
"C-4450.8601A","ECI1.A-TC23.F_CV","04/06/2021","39.34893"
"C-4450.8601A","ECI1.A-TC23.F_CV","05/06/2021","79.35969"
"C-4450.8601A","ECI1.A-TC23.F_CV","06/06/2021","84.47102"
"C-4450.8601A","ECI1.A-TC23.F_CV","07/06/2021","82.60813"
"C-4450.8601A","ECI1.A-TC23.F_CV","08/06/2021","83.135"
"C-4450.8601A","ECI1.A-TC23.F_CV","09/06/2021","83.4456"
"C-4450.8601A","ECI1.A-TC23.F_CV","10/06/2021","84.09917"
"C-4450.8601A","ECI1.A-TC23.F_CV","11/06/2021","84.37204"
"C-4450.8601A","ECI1.A-TC23.F_CV","12/06/2021","84.09213"
"C-4450.8601A","ECI1.A-TC23.F_CV","13/06/2021","83.81718"
"C-4450.8601A","ECI1.A-TC23.F_CV","14/06/2021","83.73651"
"C-4450.8601A","ECI1.A-TC23.F_CV","15/06/2021","82.98986"
"C-4450.8601A","ECI1.A-TC23.F_CV","16/06/2021","83.54533"
"C-4450.8601A","ECI1.A-TC23.F_CV","17/06/2021","83.80534"
"C-4450.8601A","ECI1.A-TC23.F_CV","18/06/2021","84.0947"
"C-4450.8601A","ECI1.A-TC23.F_CV","19/06/2021","83.02396"
"C-4450.8601A","ECI1.A-TC23.F_CV","20/06/2021","82.36292"
"C-4450.8601A","ECI1.A-TC23.F_CV","21/06/2021","82.48407"
"C-4450.8601A","ECI1.A-TC23.F_CV","22/06/2021","82.04651"
"C-4450.8601A","ECI1.A-TC23.F_CV","23/06/2021","81.4731"
"C-4450.8601A","ECI1.A-TC23.F_CV","24/06/2021","81.76616"
"C-4450.8601A","ECI1.A-TC23.F_CV","25/06/2021","81.16041"
"C-4450.8601A","ECI1.A-TC23.F_CV","26/06/2021","81.36001"
"C-4450.8601A","ECI1.A-TC23.F_CV","27/06/2021","81.22751"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/01/2021","73.49293"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/01/2021","74.71548"
"C-4450.8601A","ECI1.A-TC25.F_CV","06/01/2021","74.79546"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/01/2021","35.85037"
"C-4450.8601A","ECI1.A-TC25.F_CV","31/01/2021","69.9441"
"C-4450.8601A","ECI1.A-TC25.F_CV","01/02/2021","69.45364"
"C-4450.8601A","ECI1.A-TC25.F_CV","02/02/2021","69.103"
"C-4450.8601A","ECI1.A-TC25.F_CV","03/02/2021","70.28908"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/02/2021","74.84483"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/02/2021","74.62555"
"C-4450.8601A","ECI1.A-TC25.F_CV","06/02/2021","74.09454"
"C-4450.8601A","ECI1.A-TC25.F_CV","07/02/2021","70.11842"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/02/2021","71.14531"
"C-4450.8601A","ECI1.A-TC25.F_CV","09/02/2021","69.59559"
"C-4450.8601A","ECI1.A-TC25.F_CV","10/02/2021","71.5904"
"C-4450.8601A","ECI1.A-TC25.F_CV","11/02/2021","72.73529"
"C-4450.8601A","ECI1.A-TC25.F_CV","12/02/2021","74.26145"
"C-4450.8601A","ECI1.A-TC25.F_CV","13/02/2021","72.37864"
"C-4450.8601A","ECI1.A-TC25.F_CV","14/02/2021","72.05596"
"C-4450.8601A","ECI1.A-TC25.F_CV","15/02/2021","71.84438"
"C-4450.8601A","ECI1.A-TC25.F_CV","16/02/2021","69.88473"
"C-4450.8601A","ECI1.A-TC25.F_CV","17/02/2021","70.31997"
"C-4450.8601A","ECI1.A-TC25.F_CV","18/02/2021","72.7101"
"C-4450.8601A","ECI1.A-TC25.F_CV","19/02/2021","74.28963"
"C-4450.8601A","ECI1.A-TC25.F_CV","20/02/2021","75.04408"
"C-4450.8601A","ECI1.A-TC25.F_CV","21/02/2021","75.09245"
"C-4450.8601A","ECI1.A-TC25.F_CV","22/02/2021","71.28613"
"C-4450.8601A","ECI1.A-TC25.F_CV","23/02/2021","71.68804"
"C-4450.8601A","ECI1.A-TC25.F_CV","26/02/2021","69.56409"
"C-4450.8601A","ECI1.A-TC25.F_CV","27/02/2021","70.79762"
"C-4450.8601A","ECI1.A-TC25.F_CV","28/02/2021","70.21804"
"C-4450.8601A","ECI1.A-TC25.F_CV","01/03/2021","72.92957"
"C-4450.8601A","ECI1.A-TC25.F_CV","02/03/2021","73.10832"
"C-4450.8601A","ECI1.A-TC25.F_CV","03/03/2021","71.26401"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/03/2021","72.80167"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/03/2021","74.60556"
"C-4450.8601A","ECI1.A-TC25.F_CV","06/03/2021","71.024"
"C-4450.8601A","ECI1.A-TC25.F_CV","07/03/2021","70.71474"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/03/2021","71.65228"
"C-4450.8601A","ECI1.A-TC25.F_CV","09/03/2021","73.15959"
"C-4450.8601A","ECI1.A-TC25.F_CV","10/03/2021","71.83445"
"C-4450.8601A","ECI1.A-TC25.F_CV","11/03/2021","71.46716"
"C-4450.8601A","ECI1.A-TC25.F_CV","12/03/2021","69.94084"
"C-4450.8601A","ECI1.A-TC25.F_CV","13/03/2021","70.64612"
"C-4450.8601A","ECI1.A-TC25.F_CV","14/03/2021","71.90264"
"C-4450.8601A","ECI1.A-TC25.F_CV","15/03/2021","71.45128"
"C-4450.8601A","ECI1.A-TC25.F_CV","16/03/2021","72.33879"
"C-4450.8601A","ECI1.A-TC25.F_CV","17/03/2021","74.40829"
"C-4450.8601A","ECI1.A-TC25.F_CV","20/03/2021","71.59855"
"C-4450.8601A","ECI1.A-TC25.F_CV","21/03/2021","70.20011"
"C-4450.8601A","ECI1.A-TC25.F_CV","22/03/2021","70.59317"
"C-4450.8601A","ECI1.A-TC25.F_CV","23/03/2021","70.63748"
"C-4450.8601A","ECI1.A-TC25.F_CV","24/03/2021","71.15085"
"C-4450.8601A","ECI1.A-TC25.F_CV","25/03/2021","70.8379"
"C-4450.8601A","ECI1.A-TC25.F_CV","27/03/2021","70.91261"
"C-4450.8601A","ECI1.A-TC25.F_CV","28/03/2021","70.63327"
"C-4450.8601A","ECI1.A-TC25.F_CV","29/03/2021","71.09812"
"C-4450.8601A","ECI1.A-TC25.F_CV","30/03/2021","72.60327"
"C-4450.8601A","ECI1.A-TC25.F_CV","31/03/2021","70.07515"
"C-4450.8601A","ECI1.A-TC25.F_CV","01/04/2021","71.39015"
"C-4450.8601A","ECI1.A-TC25.F_CV","02/04/2021","72.08296"
"C-4450.8601A","ECI1.A-TC25.F_CV","03/04/2021","75.19657"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/04/2021","72.54085"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/04/2021","70.10842"
"C-4450.8601A","ECI1.A-TC25.F_CV","06/04/2021","71.23519"
"C-4450.8601A","ECI1.A-TC25.F_CV","07/04/2021","73.13791"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/04/2021","71.29748"
"C-4450.8601A","ECI1.A-TC25.F_CV","09/04/2021","70.31528"
"C-4450.8601A","ECI1.A-TC25.F_CV","10/04/2021","70.4053"
"C-4450.8601A","ECI1.A-TC25.F_CV","11/04/2021","71.90554"
"C-4450.8601A","ECI1.A-TC25.F_CV","12/04/2021","74.09701"
"C-4450.8601A","ECI1.A-TC25.F_CV","13/04/2021","75.44802"
"C-4450.8601A","ECI1.A-TC25.F_CV","14/04/2021","71.13951"
"C-4450.8601A","ECI1.A-TC25.F_CV","15/04/2021","71.77228"
"C-4450.8601A","ECI1.A-TC25.F_CV","16/04/2021","71.60458"
"C-4450.8601A","ECI1.A-TC25.F_CV","17/04/2021","70.38592"
"C-4450.8601A","ECI1.A-TC25.F_CV","18/04/2021","69.81552"
"C-4450.8601A","ECI1.A-TC25.F_CV","27/04/2021","67.98702"
"C-4450.8601A","ECI1.A-TC25.F_CV","28/04/2021","74.8148"
"C-4450.8601A","ECI1.A-TC25.F_CV","29/04/2021","71.70501"
"C-4450.8601A","ECI1.A-TC25.F_CV","30/04/2021","70.3121"
"C-4450.8601A","ECI1.A-TC25.F_CV","01/05/2021","70.99775"
"C-4450.8601A","ECI1.A-TC25.F_CV","02/05/2021","70.39598"
"C-4450.8601A","ECI1.A-TC25.F_CV","03/05/2021","70.12487"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/05/2021","70.52381"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/05/2021","73.17141"
"C-4450.8601A","ECI1.A-TC25.F_CV","07/05/2021","73.46909"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/05/2021","70.7594"
"C-4450.8601A","ECI1.A-TC25.F_CV","09/05/2021","71.10929"
"C-4450.8601A","ECI1.A-TC25.F_CV","10/05/2021","72.09341"
"C-4450.8601A","ECI1.A-TC25.F_CV","11/05/2021","74.52185"
"C-4450.8601A","ECI1.A-TC25.F_CV","12/05/2021","72.47854"
"C-4450.8601A","ECI1.A-TC25.F_CV","13/05/2021","73.25584"
"C-4450.8601A","ECI1.A-TC25.F_CV","14/05/2021","73.30008"
"C-4450.8601A","ECI1.A-TC25.F_CV","15/05/2021","71.94313"
"C-4450.8601A","ECI1.A-TC25.F_CV","16/05/2021","71.13122"
"C-4450.8601A","ECI1.A-TC25.F_CV","18/05/2021","70.81592"
"C-4450.8601A","ECI1.A-TC25.F_CV","19/05/2021","74.75262"
"C-4450.8601A","ECI1.A-TC25.F_CV","20/05/2021","72.99904"
"C-4450.8601A","ECI1.A-TC25.F_CV","21/05/2021","73.68612"
"C-4450.8601A","ECI1.A-TC25.F_CV","22/05/2021","71.65304"
"C-4450.8601A","ECI1.A-TC25.F_CV","23/05/2021","69.42929"
"C-4450.8601A","ECI1.A-TC25.F_CV","24/05/2021","75.08423"
"C-4450.8601A","ECI1.A-TC25.F_CV","25/05/2021","74.09362"
"C-4450.8601A","ECI1.A-TC25.F_CV","26/05/2021","74.05851"
"C-4450.8601A","ECI1.A-TC25.F_CV","27/05/2021","73.0416"
"C-4450.8601A","ECI1.A-TC25.F_CV","28/05/2021","73.3894"
"C-4450.8601A","ECI1.A-TC25.F_CV","29/05/2021","74.24346"
"C-4450.8601A","ECI1.A-TC25.F_CV","30/05/2021","74.5297"
"C-4450.8601A","ECI1.A-TC25.F_CV","31/05/2021","74.95524"
"C-4450.8601A","ECI1.A-TC25.F_CV","01/06/2021","71.83777"
"C-4450.8601A","ECI1.A-TC25.F_CV","02/06/2021","73.2786"
"C-4450.8601A","ECI1.A-TC25.F_CV","04/06/2021","32.78"
"C-4450.8601A","ECI1.A-TC25.F_CV","05/06/2021","69.58612"
"C-4450.8601A","ECI1.A-TC25.F_CV","06/06/2021","77.02166"
"C-4450.8601A","ECI1.A-TC25.F_CV","07/06/2021","75.10427"
"C-4450.8601A","ECI1.A-TC25.F_CV","08/06/2021","75.18174"
"C-4450.8601A","ECI1.A-TC25.F_CV","09/06/2021","75.42234"
"C-4450.8601A","ECI1.A-TC25.F_CV","10/06/2021","76.14763"
"C-4450.8601A","ECI1.A-TC25.F_CV","11/06/2021","76.46303"
"C-4450.8601A","ECI1.A-TC25.F_CV","12/06/2021","76.26704"
"C-4450.8601A","ECI1.A-TC25.F_CV","13/06/2021","75.7706"
"C-4450.8601A","ECI1.A-TC25.F_CV","14/06/2021","75.56709"
"C-4450.8601A","ECI1.A-TC25.F_CV","15/06/2021","74.73597"
"C-4450.8601A","ECI1.A-TC25.F_CV","16/06/2021","75.51611"
"C-4450.8601A","ECI1.A-TC25.F_CV","17/06/2021","75.9156"
"C-4450.8601A","ECI1.A-TC25.F_CV","18/06/2021","76.68216"
"C-4450.8601A","ECI1.A-TC25.F_CV","19/06/2021","75.47422"
"C-4450.8601A","ECI1.A-TC25.F_CV","20/06/2021","74.58816"
"C-4450.8601A","ECI1.A-TC25.F_CV","21/06/2021","74.67672"
"C-4450.8601A","ECI1.A-TC25.F_CV","22/06/2021","74.14205"
"C-4450.8601A","ECI1.A-TC25.F_CV","23/06/2021","73.38495"
"C-4450.8601A","ECI1.A-TC25.F_CV","24/06/2021","73.90678"
"C-4450.8601A","ECI1.A-TC25.F_CV","25/06/2021","72.08855"
"C-4450.8601A","ECI1.A-TC25.F_CV","26/06/2021","72.23229"
"C-4450.8601A","ECI1.A-TC25.F_CV","27/06/2021","72.53757"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/01/2021","92.88933"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/01/2021","93.92447"
"C-4450.8601A","ECI1.A-TC250.F_CV","06/01/2021","93.85626"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/01/2021","44.5176"
"C-4450.8601A","ECI1.A-TC250.F_CV","31/01/2021","89.34602"
"C-4450.8601A","ECI1.A-TC250.F_CV","01/02/2021","89.30929"
"C-4450.8601A","ECI1.A-TC250.F_CV","02/02/2021","89.43063"
"C-4450.8601A","ECI1.A-TC250.F_CV","03/02/2021","90.27175"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/02/2021","93.96582"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/02/2021","93.27886"
"C-4450.8601A","ECI1.A-TC250.F_CV","06/02/2021","92.80462"
"C-4450.8601A","ECI1.A-TC250.F_CV","07/02/2021","90.1025"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/02/2021","91.57402"
"C-4450.8601A","ECI1.A-TC250.F_CV","09/02/2021","89.60295"
"C-4450.8601A","ECI1.A-TC250.F_CV","10/02/2021","91.32888"
"C-4450.8601A","ECI1.A-TC250.F_CV","11/02/2021","92.47526"
"C-4450.8601A","ECI1.A-TC250.F_CV","12/02/2021","93.76298"
"C-4450.8601A","ECI1.A-TC250.F_CV","13/02/2021","92.08075"
"C-4450.8601A","ECI1.A-TC250.F_CV","14/02/2021","91.47285"
"C-4450.8601A","ECI1.A-TC250.F_CV","15/02/2021","90.92377"
"C-4450.8601A","ECI1.A-TC250.F_CV","16/02/2021","89.74477"
"C-4450.8601A","ECI1.A-TC250.F_CV","17/02/2021","90.64667"
"C-4450.8601A","ECI1.A-TC250.F_CV","18/02/2021","91.63289"
"C-4450.8601A","ECI1.A-TC250.F_CV","19/02/2021","92.08416"
"C-4450.8601A","ECI1.A-TC250.F_CV","20/02/2021","93.58275"
"C-4450.8601A","ECI1.A-TC250.F_CV","21/02/2021","93.89289"
"C-4450.8601A","ECI1.A-TC250.F_CV","22/02/2021","91.17929"
"C-4450.8601A","ECI1.A-TC250.F_CV","23/02/2021","91.88248"
"C-4450.8601A","ECI1.A-TC250.F_CV","26/02/2021","90.13576"
"C-4450.8601A","ECI1.A-TC250.F_CV","27/02/2021","90.07291"
"C-4450.8601A","ECI1.A-TC250.F_CV","28/02/2021","89.96047"
"C-4450.8601A","ECI1.A-TC250.F_CV","01/03/2021","92.81891"
"C-4450.8601A","ECI1.A-TC250.F_CV","02/03/2021","92.29404"
"C-4450.8601A","ECI1.A-TC250.F_CV","03/03/2021","91.06738"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/03/2021","92.65893"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/03/2021","94.10691"
"C-4450.8601A","ECI1.A-TC250.F_CV","06/03/2021","90.70538"
"C-4450.8601A","ECI1.A-TC250.F_CV","07/03/2021","91.11112"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/03/2021","91.42275"
"C-4450.8601A","ECI1.A-TC250.F_CV","09/03/2021","91.47897"
"C-4450.8601A","ECI1.A-TC250.F_CV","10/03/2021","89.79081"
"C-4450.8601A","ECI1.A-TC250.F_CV","11/03/2021","91.16342"
"C-4450.8601A","ECI1.A-TC250.F_CV","12/03/2021","90.31492"
"C-4450.8601A","ECI1.A-TC250.F_CV","13/03/2021","90.89426"
"C-4450.8601A","ECI1.A-TC250.F_CV","14/03/2021","91.7685"
"C-4450.8601A","ECI1.A-TC250.F_CV","15/03/2021","91.36226"
"C-4450.8601A","ECI1.A-TC250.F_CV","16/03/2021","91.53983"
"C-4450.8601A","ECI1.A-TC250.F_CV","17/03/2021","93.08632"
"C-4450.8601A","ECI1.A-TC250.F_CV","20/03/2021","91.33012"
"C-4450.8601A","ECI1.A-TC250.F_CV","21/03/2021","90.13266"
"C-4450.8601A","ECI1.A-TC250.F_CV","22/03/2021","90.60219"
"C-4450.8601A","ECI1.A-TC250.F_CV","23/03/2021","90.4774"
"C-4450.8601A","ECI1.A-TC250.F_CV","24/03/2021","90.96102"
"C-4450.8601A","ECI1.A-TC250.F_CV","25/03/2021","91.18552"
"C-4450.8601A","ECI1.A-TC250.F_CV","27/03/2021","90.81416"
"C-4450.8601A","ECI1.A-TC250.F_CV","28/03/2021","90.62472"
"C-4450.8601A","ECI1.A-TC250.F_CV","29/03/2021","91.04814"
"C-4450.8601A","ECI1.A-TC250.F_CV","30/03/2021","92.342"
"C-4450.8601A","ECI1.A-TC250.F_CV","31/03/2021","90.17859"
"C-4450.8601A","ECI1.A-TC250.F_CV","01/04/2021","90.70511"
"C-4450.8601A","ECI1.A-TC250.F_CV","02/04/2021","91.36882"
"C-4450.8601A","ECI1.A-TC250.F_CV","03/04/2021","93.81397"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/04/2021","92.13924"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/04/2021","90.56938"
"C-4450.8601A","ECI1.A-TC250.F_CV","06/04/2021","91.66913"
"C-4450.8601A","ECI1.A-TC250.F_CV","07/04/2021","93.04437"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/04/2021","91.32259"
"C-4450.8601A","ECI1.A-TC250.F_CV","09/04/2021","90.54884"
"C-4450.8601A","ECI1.A-TC250.F_CV","10/04/2021","90.87858"
"C-4450.8601A","ECI1.A-TC250.F_CV","11/04/2021","91.41772"
"C-4450.8601A","ECI1.A-TC250.F_CV","12/04/2021","92.94912"
"C-4450.8601A","ECI1.A-TC250.F_CV","13/04/2021","94.33699"
"C-4450.8601A","ECI1.A-TC250.F_CV","14/04/2021","91.14034"
"C-4450.8601A","ECI1.A-TC250.F_CV","15/04/2021","92.116"
"C-4450.8601A","ECI1.A-TC250.F_CV","16/04/2021","91.95568"
"C-4450.8601A","ECI1.A-TC250.F_CV","17/04/2021","91.01001"
"C-4450.8601A","ECI1.A-TC250.F_CV","18/04/2021","90.04995"
"C-4450.8601A","ECI1.A-TC250.F_CV","27/04/2021","86.87985"
"C-4450.8601A","ECI1.A-TC250.F_CV","28/04/2021","93.72598"
"C-4450.8601A","ECI1.A-TC250.F_CV","29/04/2021","91.25315"
"C-4450.8601A","ECI1.A-TC250.F_CV","30/04/2021","90.76657"
"C-4450.8601A","ECI1.A-TC250.F_CV","01/05/2021","91.3818"
"C-4450.8601A","ECI1.A-TC250.F_CV","02/05/2021","90.87684"
"C-4450.8601A","ECI1.A-TC250.F_CV","03/05/2021","90.20573"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/05/2021","90.50117"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/05/2021","92.79964"
"C-4450.8601A","ECI1.A-TC250.F_CV","07/05/2021","93.02958"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/05/2021","91.00643"
"C-4450.8601A","ECI1.A-TC250.F_CV","09/05/2021","90.89059"
"C-4450.8601A","ECI1.A-TC250.F_CV","10/05/2021","92.09918"
"C-4450.8601A","ECI1.A-TC250.F_CV","11/05/2021","94.06035"
"C-4450.8601A","ECI1.A-TC250.F_CV","12/05/2021","92.515"
"C-4450.8601A","ECI1.A-TC250.F_CV","13/05/2021","92.69149"
"C-4450.8601A","ECI1.A-TC250.F_CV","14/05/2021","92.77997"
"C-4450.8601A","ECI1.A-TC250.F_CV","15/05/2021","91.74491"
"C-4450.8601A","ECI1.A-TC250.F_CV","16/05/2021","90.59892"
"C-4450.8601A","ECI1.A-TC250.F_CV","18/05/2021","90.57312"
"C-4450.8601A","ECI1.A-TC250.F_CV","19/05/2021","94.09905"
"C-4450.8601A","ECI1.A-TC250.F_CV","20/05/2021","92.07092"
"C-4450.8601A","ECI1.A-TC250.F_CV","21/05/2021","92.45265"
"C-4450.8601A","ECI1.A-TC250.F_CV","22/05/2021","91.65156"
"C-4450.8601A","ECI1.A-TC250.F_CV","23/05/2021","89.28119"
"C-4450.8601A","ECI1.A-TC250.F_CV","24/05/2021","94.65224"
"C-4450.8601A","ECI1.A-TC250.F_CV","25/05/2021","93.96048"
"C-4450.8601A","ECI1.A-TC250.F_CV","26/05/2021","93.89301"
"C-4450.8601A","ECI1.A-TC250.F_CV","27/05/2021","92.97294"
"C-4450.8601A","ECI1.A-TC250.F_CV","28/05/2021","93.29453"
"C-4450.8601A","ECI1.A-TC250.F_CV","29/05/2021","93.99141"
"C-4450.8601A","ECI1.A-TC250.F_CV","30/05/2021","94.21387"
"C-4450.8601A","ECI1.A-TC250.F_CV","31/05/2021","94.60654"
"C-4450.8601A","ECI1.A-TC250.F_CV","01/06/2021","91.41677"
"C-4450.8601A","ECI1.A-TC250.F_CV","02/06/2021","93.28932"
"C-4450.8601A","ECI1.A-TC250.F_CV","04/06/2021","40.92345"
"C-4450.8601A","ECI1.A-TC250.F_CV","05/06/2021","88.66711"
"C-4450.8601A","ECI1.A-TC250.F_CV","06/06/2021","95.11641"
"C-4450.8601A","ECI1.A-TC250.F_CV","07/06/2021","93.03141"
"C-4450.8601A","ECI1.A-TC250.F_CV","08/06/2021","93.77513"
"C-4450.8601A","ECI1.A-TC250.F_CV","09/06/2021","93.99199"
"C-4450.8601A","ECI1.A-TC250.F_CV","10/06/2021","94.55646"
"C-4450.8601A","ECI1.A-TC250.F_CV","11/06/2021","94.8311"
"C-4450.8601A","ECI1.A-TC250.F_CV","12/06/2021","94.51101"
"C-4450.8601A","ECI1.A-TC250.F_CV","13/06/2021","94.27125"
"C-4450.8601A","ECI1.A-TC250.F_CV","14/06/2021","94.16494"
"C-4450.8601A","ECI1.A-TC250.F_CV","15/06/2021","93.64554"
"C-4450.8601A","ECI1.A-TC250.F_CV","16/06/2021","94.17392"
"C-4450.8601A","ECI1.A-TC250.F_CV","17/06/2021","94.34657"
"C-4450.8601A","ECI1.A-TC250.F_CV","18/06/2021","94.66306"
"C-4450.8601A","ECI1.A-TC250.F_CV","19/06/2021","93.72402"
"C-4450.8601A","ECI1.A-TC250.F_CV","20/06/2021","93.13697"
"C-4450.8601A","ECI1.A-TC250.F_CV","21/06/2021","93.24284"
"C-4450.8601A","ECI1.A-TC250.F_CV","22/06/2021","92.8162"
"C-4450.8601A","ECI1.A-TC250.F_CV","23/06/2021","92.19139"
"C-4450.8601A","ECI1.A-TC250.F_CV","24/06/2021","92.39073"
"C-4450.8601A","ECI1.A-TC250.F_CV","25/06/2021","91.81724"
"C-4450.8601A","ECI1.A-TC250.F_CV","26/06/2021","91.86146"
"C-4450.8601A","ECI1.A-TC250.F_CV","27/06/2021","91.90903"
"C-4450.8601A","ECI1.A-TC251.F_CV","04/01/2021","92.28204"
"C-4450.8601A","ECI1.A-TC251.F_CV","05/01/2021","93.82332"
"C-4450.8601A","ECI1.A-TC251.F_CV","06/01/2021","94.00333"
"C-4450.8601A","ECI1.A-TC251.F_CV","08/01/2021","44.64316"
"C-4450.8601A","ECI1.A-TC251.F_CV","31/01/2021","88.54906"
"C-4450.8601A","ECI1.A-TC251.F_CV","01/02/2021","88.50525"
"C-4450.8601A","ECI1.A-TC251.F_CV","02/02/2021","88.73331"
"C-4450.8601A","ECI1.A-TC251.F_CV","03/02/2021","89.5501"
"C-4450.8601A","ECI1.A-TC251.F_CV","04/02/2021","93.84354"
"C-4450.8601A","ECI1.A-TC251.F_CV","05/02/2021","93.07331"
"C-4450.8601A","ECI1.A-TC251.F_CV","06/02/2021","92.24425"
"C-4450.8601A","ECI1.A-TC251.F_CV","07/02/2021","89.39934"
"C-4450.8601A","ECI1.A-TC251.F_CV","08/02/2021","90.8896"
"C-4450.8601A","ECI1.A-TC251.F_CV","09/02/2021","88.79126"
"C-4450.8601A","ECI1.A-TC251.F_CV","10/02/2021","90.69209"
"C-4450.8601A","ECI1.A-TC251.F_CV","11/02/2021","91.71644"
"C-4450.8601A","ECI1.A-TC251.F_CV","12/02/2021","93.4543"
"C-4450.8601A","ECI1.A-TC251.F_CV","13/02/2021","91.7705"
"C-4450.8601A","ECI1.A-TC251.F_CV","14/02/2021","90.91736"
"C-4450.8601A","ECI1.A-TC251.F_CV","15/02/2021","90.45177"
"C-4450.8601A","ECI1.A-TC251.F_CV","16/02/2021","89.25578"
"C-4450.8601A","ECI1.A-TC251.F_CV","17/02/2021","90.18276"
"C-4450.8601A","ECI1.A-TC251.F_CV","18/02/2021","91.30487"
"C-4450.8601A","ECI1.A-TC251.F_CV","19/02/2021","91.75411"
"C-4450.8601A","ECI1.A-TC251.F_CV","20/02/2021","93.27793"
"C-4450.8601A","ECI1.A-TC251.F_CV","21/02/2021","93.92723"
"C-4450.8601A","ECI1.A-TC251.F_CV","22/02/2021","90.54979"
"C-4450.8601A","ECI1.A-TC251.F_CV","23/02/2021","91.44818"
"C-4450.8601A","ECI1.A-TC251.F_CV","26/02/2021","89.16576"
"C-4450.8601A","ECI1.A-TC251.F_CV","27/02/2021","89.49921"
"C-4450.8601A","ECI1.A-TC251.F_CV","28/02/2021","89.25457"
