"EQUIPAMENTO","MANCAL","DATA","TEMPERATURA"
"C-4451.08001A","EJA1.A-TC21.F_CV","31/03/2021","70.90783"
"C-4451.08001A","EJA1.A-TC21.F_CV","01/04/2021","70.81625"
"C-4451.08001A","EJA1.A-TC21.F_CV","02/04/2021","70.50029"
"C-4451.08001A","EJA1.A-TC21.F_CV","03/04/2021","69.68952"
"C-4451.08001A","EJA1.A-TC21.F_CV","04/04/2021","70.68004"
"C-4451.08001A","EJA1.A-TC21.F_CV","05/04/2021","72.11427"
"C-4451.08001A","EJA1.A-TC21.F_CV","06/04/2021","71.94471"
"C-4451.08001A","EJA1.A-TC21.F_CV","07/04/2021","70.22698"
"C-4451.08001A","EJA1.A-TC21.F_CV","08/04/2021","71.94402"
"C-4451.08001A","EJA1.A-TC21.F_CV","09/04/2021","70.76771"
"C-4451.08001A","EJA1.A-TC21.F_CV","10/04/2021","69.77853"
"C-4451.08001A","EJA1.A-TC21.F_CV","11/04/2021","67.82678"
"C-4451.08001A","EJA1.A-TC21.F_CV","12/04/2021","68.3079"
"C-4451.08001A","EJA1.A-TC21.F_CV","13/04/2021","69.42451"
"C-4451.08001A","EJA1.A-TC21.F_CV","14/04/2021","72.15731"
"C-4451.08001A","EJA1.A-TC21.F_CV","15/04/2021","73.72618"
"C-4451.08001A","EJA1.A-TC21.F_CV","16/04/2021","73.16814"
"C-4451.08001A","EJA1.A-TC21.F_CV","17/04/2021","72.24251"
"C-4451.08001A","EJA1.A-TC21.F_CV","18/04/2021","69.76903"
"C-4451.08001A","EJA1.A-TC21.F_CV","19/04/2021","68.34663"
"C-4451.08001A","EJA1.A-TC21.F_CV","20/04/2021","69.52718"
"C-4451.08001A","EJA1.A-TC21.F_CV","21/04/2021","70.7515"
"C-4451.08001A","EJA1.A-TC21.F_CV","22/04/2021","68.16682"
"C-4451.08001A","EJA1.A-TC21.F_CV","24/04/2021","68.24189"
"C-4451.08001A","EJA1.A-TC21.F_CV","25/04/2021","69.10259"
"C-4451.08001A","EJA1.A-TC21.F_CV","26/04/2021","70.59525"
"C-4451.08001A","EJA1.A-TC21.F_CV","27/04/2021","71.8713"
"C-4451.08001A","EJA1.A-TC21.F_CV","28/04/2021","70.05026"
"C-4451.08001A","EJA1.A-TC21.F_CV","29/04/2021","70.69375"
"C-4451.08001A","EJA1.A-TC21.F_CV","30/04/2021","69.90864"
"C-4451.08001A","EJA1.A-TC21.F_CV","01/05/2021","71.09565"
"C-4451.08001A","EJA1.A-TC21.F_CV","02/05/2021","71.91784"
"C-4451.08001A","EJA1.A-TC21.F_CV","03/05/2021","71.23123"
"C-4451.08001A","EJA1.A-TC21.F_CV","04/05/2021","71.06286"
"C-4451.08001A","EJA1.A-TC21.F_CV","05/05/2021","71.27822"
"C-4451.08001A","EJA1.A-TC21.F_CV","07/05/2021","71.99602"
"C-4451.08001A","EJA1.A-TC21.F_CV","08/05/2021","71.35324"
"C-4451.08001A","EJA1.A-TC21.F_CV","09/05/2021","68.06862"
"C-4451.08001A","EJA1.A-TC21.F_CV","10/05/2021","70.45923"
"C-4451.08001A","EJA1.A-TC21.F_CV","11/05/2021","70.50038"
"C-4451.08001A","EJA1.A-TC21.F_CV","12/05/2021","69.48459"
"C-4451.08001A","EJA1.A-TC21.F_CV","13/05/2021","71.72482"
"C-4451.08001A","EJA1.A-TC21.F_CV","14/05/2021","72.40558"
"C-4451.08001A","EJA1.A-TC21.F_CV","15/05/2021","69.04956"
"C-4451.08001A","EJA1.A-TC21.F_CV","16/05/2021","68.81283"
"C-4451.08001A","EJA1.A-TC21.F_CV","17/05/2021","69.76808"
"C-4451.08001A","EJA1.A-TC21.F_CV","18/05/2021","69.77992"
"C-4451.08001A","EJA1.A-TC21.F_CV","19/05/2021","68.31583"
"C-4451.08001A","EJA1.A-TC21.F_CV","20/05/2021","71.01083"
"C-4451.08001A","EJA1.A-TC21.F_CV","21/05/2021","73.98165"
"C-4451.08001A","EJA1.A-TC21.F_CV","22/05/2021","73.74082"
"C-4451.08001A","EJA1.A-TC21.F_CV","23/05/2021","73.59495"
"C-4451.08001A","EJA1.A-TC21.F_CV","24/05/2021","74.08502"
"C-4451.08001A","EJA1.A-TC21.F_CV","25/05/2021","73.2255"
"C-4451.08001A","EJA1.A-TC21.F_CV","26/05/2021","73.5721"
"C-4451.08001A","EJA1.A-TC21.F_CV","27/05/2021","72.9147"
"C-4451.08001A","EJA1.A-TC21.F_CV","28/05/2021","72.39151"
"C-4451.08001A","EJA1.A-TC21.F_CV","29/05/2021","72.9289"
"C-4451.08001A","EJA1.A-TC21.F_CV","30/05/2021","69.55197"
"C-4451.08001A","EJA1.A-TC21.F_CV","31/05/2021","71.02607"
"C-4451.08001A","EJA1.A-TC21.F_CV","01/06/2021","71.15263"
"C-4451.08001A","EJA1.A-TC21.F_CV","02/06/2021","70.76207"
"C-4451.08001A","EJA1.A-TC21.F_CV","03/06/2021","70.97014"
"C-4451.08001A","EJA1.A-TC21.F_CV","04/06/2021","69.9449"
"C-4451.08001A","EJA1.A-TC21.F_CV","05/06/2021","71.9644"
"C-4451.08001A","EJA1.A-TC21.F_CV","06/06/2021","71.23325"
"C-4451.08001A","EJA1.A-TC21.F_CV","07/06/2021","70.97796"
"C-4451.08001A","EJA1.A-TC21.F_CV","08/06/2021","70.88319"
"C-4451.08001A","EJA1.A-TC21.F_CV","09/06/2021","71.0992"
"C-4451.08001A","EJA1.A-TC21.F_CV","10/06/2021","69.77637"
"C-4451.08001A","EJA1.A-TC21.F_CV","11/06/2021","70.37274"
"C-4451.08001A","EJA1.A-TC21.F_CV","12/06/2021","70.32711"
"C-4451.08001A","EJA1.A-TC21.F_CV","13/06/2021","70.71579"
"C-4451.08001A","EJA1.A-TC21.F_CV","14/06/2021","70.5981"
"C-4451.08001A","EJA1.A-TC21.F_CV","15/06/2021","69.98756"
"C-4451.08001A","EJA1.A-TC21.F_CV","16/06/2021","68.84376"
"C-4451.08001A","EJA1.A-TC21.F_CV","17/06/2021","70.92972"
"C-4451.08001A","EJA1.A-TC21.F_CV","18/06/2021","68.93489"
"C-4451.08001A","EJA1.A-TC22.F_CV","04/01/2021","69.48113"
"C-4451.08001A","EJA1.A-TC22.F_CV","05/01/2021","67.66883"
"C-4451.08001A","EJA1.A-TC22.F_CV","06/01/2021","62.75955"
"C-4451.08001A","EJA1.A-TC22.F_CV","07/01/2021","66.76205"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/01/2021","65.54307"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/01/2021","77.36585"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/01/2021","79.46478"
"C-4451.08001A","EJA1.A-TC22.F_CV","18/01/2021","78.63394"
"C-4451.08001A","EJA1.A-TC22.F_CV","19/01/2021","77.9467"
"C-4451.08001A","EJA1.A-TC22.F_CV","20/01/2021","75.83357"
"C-4451.08001A","EJA1.A-TC22.F_CV","21/01/2021","73.70596"
"C-4451.08001A","EJA1.A-TC22.F_CV","22/01/2021","72.35662"
"C-4451.08001A","EJA1.A-TC22.F_CV","23/01/2021","74.85394"
"C-4451.08001A","EJA1.A-TC22.F_CV","24/01/2021","76.84491"
"C-4451.08001A","EJA1.A-TC22.F_CV","25/01/2021","60.52499"
"C-4451.08001A","EJA1.A-TC22.F_CV","27/01/2021","69.1575"
"C-4451.08001A","EJA1.A-TC22.F_CV","28/01/2021","64.6966"
"C-4451.08001A","EJA1.A-TC22.F_CV","29/01/2021","57.96222"
"C-4451.08001A","EJA1.A-TC22.F_CV","30/01/2021","72.53019"
"C-4451.08001A","EJA1.A-TC22.F_CV","31/01/2021","65.80797"
"C-4451.08001A","EJA1.A-TC22.F_CV","01/02/2021","63.89931"
"C-4451.08001A","EJA1.A-TC22.F_CV","02/02/2021","61.23137"
"C-4451.08001A","EJA1.A-TC22.F_CV","03/02/2021","62.59982"
"C-4451.08001A","EJA1.A-TC22.F_CV","04/02/2021","59.46644"
"C-4451.08001A","EJA1.A-TC22.F_CV","10/02/2021","76.87287"
"C-4451.08001A","EJA1.A-TC22.F_CV","11/02/2021","78.91337"
"C-4451.08001A","EJA1.A-TC22.F_CV","13/02/2021","62.64189"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/02/2021","69.94496"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/02/2021","70.77316"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/02/2021","72.29702"
"C-4451.08001A","EJA1.A-TC22.F_CV","18/02/2021","73.49166"
"C-4451.08001A","EJA1.A-TC22.F_CV","19/02/2021","72.58723"
"C-4451.08001A","EJA1.A-TC22.F_CV","20/02/2021","77.76306"
"C-4451.08001A","EJA1.A-TC22.F_CV","21/02/2021","72.11448"
"C-4451.08001A","EJA1.A-TC22.F_CV","08/03/2021","70.12268"
"C-4451.08001A","EJA1.A-TC22.F_CV","09/03/2021","71.1492"
"C-4451.08001A","EJA1.A-TC22.F_CV","10/03/2021","74.28173"
"C-4451.08001A","EJA1.A-TC22.F_CV","11/03/2021","79.68925"
"C-4451.08001A","EJA1.A-TC22.F_CV","12/03/2021","78.06268"
"C-4451.08001A","EJA1.A-TC22.F_CV","13/03/2021","76.6896"
"C-4451.08001A","EJA1.A-TC22.F_CV","14/03/2021","75.67835"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/03/2021","75.17916"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/03/2021","77.12372"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/03/2021","73.8499"
"C-4451.08001A","EJA1.A-TC22.F_CV","20/03/2021","75.51746"
"C-4451.08001A","EJA1.A-TC22.F_CV","21/03/2021","73.48782"
"C-4451.08001A","EJA1.A-TC22.F_CV","22/03/2021","62.88109"
"C-4451.08001A","EJA1.A-TC22.F_CV","23/03/2021","62.40641"
"C-4451.08001A","EJA1.A-TC22.F_CV","24/03/2021","64.30157"
"C-4451.08001A","EJA1.A-TC22.F_CV","25/03/2021","65.946"
"C-4451.08001A","EJA1.A-TC22.F_CV","27/03/2021","51.54487"
"C-4451.08001A","EJA1.A-TC22.F_CV","28/03/2021","50.42602"
"C-4451.08001A","EJA1.A-TC22.F_CV","29/03/2021","51.35928"
"C-4451.08001A","EJA1.A-TC22.F_CV","30/03/2021","52.02893"
"C-4451.08001A","EJA1.A-TC22.F_CV","31/03/2021","55.44319"
"C-4451.08001A","EJA1.A-TC22.F_CV","01/04/2021","53.50261"
"C-4451.08001A","EJA1.A-TC22.F_CV","02/04/2021","55.768"
"C-4451.08001A","EJA1.A-TC22.F_CV","03/04/2021","52.52165"
"C-4451.08001A","EJA1.A-TC22.F_CV","04/04/2021","53.56613"
"C-4451.08001A","EJA1.A-TC22.F_CV","05/04/2021","59.55226"
"C-4451.08001A","EJA1.A-TC22.F_CV","06/04/2021","60.19247"
"C-4451.08001A","EJA1.A-TC22.F_CV","07/04/2021","49.17361"
"C-4451.08001A","EJA1.A-TC22.F_CV","08/04/2021","54.72115"
"C-4451.08001A","EJA1.A-TC22.F_CV","09/04/2021","59.55647"
"C-4451.08001A","EJA1.A-TC22.F_CV","10/04/2021","50.54779"
"C-4451.08001A","EJA1.A-TC22.F_CV","11/04/2021","50.02846"
"C-4451.08001A","EJA1.A-TC22.F_CV","12/04/2021","43.48429"
"C-4451.08001A","EJA1.A-TC22.F_CV","13/04/2021","50.52535"
"C-4451.08001A","EJA1.A-TC22.F_CV","14/04/2021","52.23164"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/04/2021","50.80917"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/04/2021","53.90452"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/04/2021","50.75971"
"C-4451.08001A","EJA1.A-TC22.F_CV","18/04/2021","41.2657"
"C-4451.08001A","EJA1.A-TC22.F_CV","19/04/2021","45.16521"
"C-4451.08001A","EJA1.A-TC22.F_CV","20/04/2021","49.92603"
"C-4451.08001A","EJA1.A-TC22.F_CV","21/04/2021","44.71908"
"C-4451.08001A","EJA1.A-TC22.F_CV","22/04/2021","40.53966"
"C-4451.08001A","EJA1.A-TC22.F_CV","24/04/2021","42.5025"
"C-4451.08001A","EJA1.A-TC22.F_CV","25/04/2021","49.41419"
"C-4451.08001A","EJA1.A-TC22.F_CV","26/04/2021","48.20301"
"C-4451.08001A","EJA1.A-TC22.F_CV","27/04/2021","55.96914"
"C-4451.08001A","EJA1.A-TC22.F_CV","28/04/2021","51.35558"
"C-4451.08001A","EJA1.A-TC22.F_CV","29/04/2021","45.6953"
"C-4451.08001A","EJA1.A-TC22.F_CV","30/04/2021","49.45882"
"C-4451.08001A","EJA1.A-TC22.F_CV","01/05/2021","48.64824"
"C-4451.08001A","EJA1.A-TC22.F_CV","02/05/2021","55.58613"
"C-4451.08001A","EJA1.A-TC22.F_CV","03/05/2021","47.96957"
"C-4451.08001A","EJA1.A-TC22.F_CV","04/05/2021","45.30378"
"C-4451.08001A","EJA1.A-TC22.F_CV","05/05/2021","48.1017"
"C-4451.08001A","EJA1.A-TC22.F_CV","07/05/2021","54.04921"
"C-4451.08001A","EJA1.A-TC22.F_CV","08/05/2021","51.5259"
"C-4451.08001A","EJA1.A-TC22.F_CV","09/05/2021","45.05239"
"C-4451.08001A","EJA1.A-TC22.F_CV","10/05/2021","44.80651"
"C-4451.08001A","EJA1.A-TC22.F_CV","11/05/2021","47.34747"
"C-4451.08001A","EJA1.A-TC22.F_CV","12/05/2021","50.27579"
"C-4451.08001A","EJA1.A-TC22.F_CV","13/05/2021","46.33992"
"C-4451.08001A","EJA1.A-TC22.F_CV","14/05/2021","56.55519"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/05/2021","47.95217"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/05/2021","42.478"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/05/2021","53.78908"
"C-4451.08001A","EJA1.A-TC22.F_CV","18/05/2021","49.10681"
"C-4451.08001A","EJA1.A-TC22.F_CV","19/05/2021","46.57445"
"C-4451.08001A","EJA1.A-TC22.F_CV","20/05/2021","53.98618"
"C-4451.08001A","EJA1.A-TC22.F_CV","21/05/2021","53.8998"
"C-4451.08001A","EJA1.A-TC22.F_CV","22/05/2021","51.55007"
"C-4451.08001A","EJA1.A-TC22.F_CV","23/05/2021","46.55781"
"C-4451.08001A","EJA1.A-TC22.F_CV","24/05/2021","51.04632"
"C-4451.08001A","EJA1.A-TC22.F_CV","25/05/2021","55.30192"
"C-4451.08001A","EJA1.A-TC22.F_CV","26/05/2021","48.74396"
"C-4451.08001A","EJA1.A-TC22.F_CV","27/05/2021","50.60076"
"C-4451.08001A","EJA1.A-TC22.F_CV","28/05/2021","53.61058"
"C-4451.08001A","EJA1.A-TC22.F_CV","29/05/2021","47.77642"
"C-4451.08001A","EJA1.A-TC22.F_CV","30/05/2021","48.32559"
"C-4451.08001A","EJA1.A-TC22.F_CV","31/05/2021","46.50376"
"C-4451.08001A","EJA1.A-TC22.F_CV","01/06/2021","46.65339"
"C-4451.08001A","EJA1.A-TC22.F_CV","02/06/2021","50.27962"
"C-4451.08001A","EJA1.A-TC22.F_CV","03/06/2021","47.13555"
"C-4451.08001A","EJA1.A-TC22.F_CV","04/06/2021","52.49491"
"C-4451.08001A","EJA1.A-TC22.F_CV","05/06/2021","52.35407"
"C-4451.08001A","EJA1.A-TC22.F_CV","06/06/2021","47.44416"
"C-4451.08001A","EJA1.A-TC22.F_CV","07/06/2021","43.84177"
"C-4451.08001A","EJA1.A-TC22.F_CV","08/06/2021","54.53066"
"C-4451.08001A","EJA1.A-TC22.F_CV","09/06/2021","53.56041"
"C-4451.08001A","EJA1.A-TC22.F_CV","10/06/2021","46.13324"
"C-4451.08001A","EJA1.A-TC22.F_CV","11/06/2021","42.3388"
"C-4451.08001A","EJA1.A-TC22.F_CV","12/06/2021","51.85552"
"C-4451.08001A","EJA1.A-TC22.F_CV","13/06/2021","51.5362"
"C-4451.08001A","EJA1.A-TC22.F_CV","14/06/2021","50.75379"
"C-4451.08001A","EJA1.A-TC22.F_CV","15/06/2021","49.98595"
"C-4451.08001A","EJA1.A-TC22.F_CV","16/06/2021","43.78101"
"C-4451.08001A","EJA1.A-TC22.F_CV","17/06/2021","51.03489"
"C-4451.08001A","EJA1.A-TC22.F_CV","18/06/2021","43.96356"
"C-4451.08001A","EJA1.A-TC23.F_CV","04/01/2021","79.47623"
"C-4451.08001A","EJA1.A-TC23.F_CV","05/01/2021","78.9758"
"C-4451.08001A","EJA1.A-TC23.F_CV","06/01/2021","77.4846"
"C-4451.08001A","EJA1.A-TC23.F_CV","07/01/2021","76.86596"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/01/2021","77.87783"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/01/2021","82.42977"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/01/2021","84.21367"
"C-4451.08001A","EJA1.A-TC23.F_CV","18/01/2021","83.84397"
"C-4451.08001A","EJA1.A-TC23.F_CV","19/01/2021","83.4455"
"C-4451.08001A","EJA1.A-TC23.F_CV","20/01/2021","81.95275"
"C-4451.08001A","EJA1.A-TC23.F_CV","21/01/2021","80.80693"
"C-4451.08001A","EJA1.A-TC23.F_CV","22/01/2021","80.22926"
"C-4451.08001A","EJA1.A-TC23.F_CV","23/01/2021","82.23829"
"C-4451.08001A","EJA1.A-TC23.F_CV","24/01/2021","83.41218"
"C-4451.08001A","EJA1.A-TC23.F_CV","25/01/2021","78.62167"
"C-4451.08001A","EJA1.A-TC23.F_CV","27/01/2021","81.40396"
"C-4451.08001A","EJA1.A-TC23.F_CV","28/01/2021","80.06463"
"C-4451.08001A","EJA1.A-TC23.F_CV","29/01/2021","78.10978"
"C-4451.08001A","EJA1.A-TC23.F_CV","30/01/2021","81.90112"
"C-4451.08001A","EJA1.A-TC23.F_CV","31/01/2021","79.62571"
"C-4451.08001A","EJA1.A-TC23.F_CV","01/02/2021","78.73082"
"C-4451.08001A","EJA1.A-TC23.F_CV","02/02/2021","77.76734"
"C-4451.08001A","EJA1.A-TC23.F_CV","03/02/2021","78.09723"
"C-4451.08001A","EJA1.A-TC23.F_CV","04/02/2021","76.91736"
"C-4451.08001A","EJA1.A-TC23.F_CV","10/02/2021","83.40516"
"C-4451.08001A","EJA1.A-TC23.F_CV","11/02/2021","84.21364"
"C-4451.08001A","EJA1.A-TC23.F_CV","13/02/2021","72.00816"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/02/2021","78.83717"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/02/2021","79.3919"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/02/2021","80.19331"
"C-4451.08001A","EJA1.A-TC23.F_CV","18/02/2021","80.71335"
"C-4451.08001A","EJA1.A-TC23.F_CV","19/02/2021","80.63646"
"C-4451.08001A","EJA1.A-TC23.F_CV","20/02/2021","82.98845"
"C-4451.08001A","EJA1.A-TC23.F_CV","21/02/2021","78.48211"
"C-4451.08001A","EJA1.A-TC23.F_CV","08/03/2021","78.50192"
"C-4451.08001A","EJA1.A-TC23.F_CV","09/03/2021","79.35985"
"C-4451.08001A","EJA1.A-TC23.F_CV","10/03/2021","80.7025"
"C-4451.08001A","EJA1.A-TC23.F_CV","11/03/2021","84.61821"
"C-4451.08001A","EJA1.A-TC23.F_CV","12/03/2021","83.60436"
"C-4451.08001A","EJA1.A-TC23.F_CV","13/03/2021","82.62443"
"C-4451.08001A","EJA1.A-TC23.F_CV","14/03/2021","81.78428"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/03/2021","81.50796"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/03/2021","82.79421"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/03/2021","80.71426"
"C-4451.08001A","EJA1.A-TC23.F_CV","20/03/2021","83.33087"
"C-4451.08001A","EJA1.A-TC23.F_CV","21/03/2021","82.70732"
"C-4451.08001A","EJA1.A-TC23.F_CV","22/03/2021","78.09307"
"C-4451.08001A","EJA1.A-TC23.F_CV","23/03/2021","78.55822"
"C-4451.08001A","EJA1.A-TC23.F_CV","24/03/2021","79.32298"
"C-4451.08001A","EJA1.A-TC23.F_CV","25/03/2021","79.67893"
"C-4451.08001A","EJA1.A-TC23.F_CV","27/03/2021","75.66854"
"C-4451.08001A","EJA1.A-TC23.F_CV","28/03/2021","75.29602"
"C-4451.08001A","EJA1.A-TC23.F_CV","29/03/2021","75.60911"
"C-4451.08001A","EJA1.A-TC23.F_CV","30/03/2021","75.86243"
"C-4451.08001A","EJA1.A-TC23.F_CV","31/03/2021","76.80119"
"C-4451.08001A","EJA1.A-TC23.F_CV","01/04/2021","76.25002"
"C-4451.08001A","EJA1.A-TC23.F_CV","02/04/2021","76.92022"
"C-4451.08001A","EJA1.A-TC23.F_CV","03/04/2021","75.37161"
"C-4451.08001A","EJA1.A-TC23.F_CV","04/04/2021","76.09104"
"C-4451.08001A","EJA1.A-TC23.F_CV","05/04/2021","78.73275"
"C-4451.08001A","EJA1.A-TC23.F_CV","06/04/2021","78.89095"
"C-4451.08001A","EJA1.A-TC23.F_CV","07/04/2021","74.08898"
"C-4451.08001A","EJA1.A-TC23.F_CV","08/04/2021","76.66753"
"C-4451.08001A","EJA1.A-TC23.F_CV","09/04/2021","77.74468"
"C-4451.08001A","EJA1.A-TC23.F_CV","10/04/2021","74.59279"
"C-4451.08001A","EJA1.A-TC23.F_CV","11/04/2021","73.73891"
"C-4451.08001A","EJA1.A-TC23.F_CV","12/04/2021","71.9353"
"C-4451.08001A","EJA1.A-TC23.F_CV","13/04/2021","74.82276"
"C-4451.08001A","EJA1.A-TC23.F_CV","14/04/2021","76.52994"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/04/2021","76.78891"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/04/2021","77.73319"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/04/2021","76.26295"
"C-4451.08001A","EJA1.A-TC23.F_CV","18/04/2021","72.19048"
"C-4451.08001A","EJA1.A-TC23.F_CV","19/04/2021","72.9058"
"C-4451.08001A","EJA1.A-TC23.F_CV","20/04/2021","73.93912"
"C-4451.08001A","EJA1.A-TC23.F_CV","21/04/2021","73.19684"
"C-4451.08001A","EJA1.A-TC23.F_CV","22/04/2021","71.12043"
"C-4451.08001A","EJA1.A-TC23.F_CV","24/04/2021","71.28008"
"C-4451.08001A","EJA1.A-TC23.F_CV","25/04/2021","74.06726"
"C-4451.08001A","EJA1.A-TC23.F_CV","26/04/2021","74.33258"
"C-4451.08001A","EJA1.A-TC23.F_CV","27/04/2021","77.14154"
"C-4451.08001A","EJA1.A-TC23.F_CV","28/04/2021","74.59888"
"C-4451.08001A","EJA1.A-TC23.F_CV","29/04/2021","73.38633"
"C-4451.08001A","EJA1.A-TC23.F_CV","30/04/2021","74.28165"
"C-4451.08001A","EJA1.A-TC23.F_CV","01/05/2021","74.49562"
"C-4451.08001A","EJA1.A-TC23.F_CV","02/05/2021","77.11229"
"C-4451.08001A","EJA1.A-TC23.F_CV","03/05/2021","74.43175"
"C-4451.08001A","EJA1.A-TC23.F_CV","04/05/2021","73.60747"
"C-4451.08001A","EJA1.A-TC23.F_CV","05/05/2021","74.57655"
"C-4451.08001A","EJA1.A-TC23.F_CV","07/05/2021","76.91283"
"C-4451.08001A","EJA1.A-TC23.F_CV","08/05/2021","75.81455"
"C-4451.08001A","EJA1.A-TC23.F_CV","09/05/2021","72.01818"
"C-4451.08001A","EJA1.A-TC23.F_CV","10/05/2021","73.03961"
