EQUIPAMENTO,MANCAL,WINDOW,OUTPUT,NUM. CAMADAS,NUM. NEURONIOS CAMADA 1,NUM. NEURONIOS CAMADA 2,NUM. NEURONIOS CAMADA 3,DROUPOUT,OTIMIZADOR,EPOCHS,BATCH_SIZE,RMSE,MSE,MAPE
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,150,80,80,0.300000,Adam,800,32,1.358591,1.845769,1.376651
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,150,80,80,0.300000,Adadelta,800,32,2.647405,7.008754,3.097963
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,150,80,80,0.350000,Adam,800,32,1.376605,1.895042,1.446951
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,150,80,80,0.350000,Adadelta,800,32,2.568021,6.594734,3.003125
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.200000,Adam,800,32,1.292305,1.670051,1.422489
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.200000,Adadelta,800,32,2.715207,7.372349,3.183167
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.250000,Adam,800,32,1.401790,1.965014,1.410033
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.250000,Adadelta,800,32,2.819722,7.950831,3.339492
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.300000,Adam,800,32,1.583364,2.507041,1.949189
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.300000,Adadelta,800,32,2.806962,7.879035,3.321016
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.350000,Adam,800,32,1.790329,3.205280,2.136420
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,120,60,40,0.350000,Adadelta,800,32,2.675413,7.157835,3.131940
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.200000,Adam,800,32,1.453557,2.112827,1.462956
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.200000,Adadelta,800,32,2.653543,7.041291,3.103052
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.250000,Adam,800,32,1.407809,1.981925,1.443966
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.250000,Adadelta,800,32,2.746947,7.545716,3.227998
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.300000,Adam,800,32,1.699542,2.888442,2.066986
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.300000,Adadelta,800,32,2.713424,7.362671,3.180305
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.350000,Adam,800,32,1.484797,2.204621,1.836908
C-4451.08001A,EJA1.A-TC23.F_CV,4,2,3,80,80,60,0.350000,Adadelta,800,32,2.730308,7.454582,3.205240
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.200000,Adam,800,32,2.453144,6.017915,2.851027
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.200000,Adadelta,800,32,2.863612,8.200276,3.407877
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.250000,Adam,800,32,1.702963,2.900082,2.072144
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.250000,Adadelta,800,32,2.810913,7.901234,3.333567
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.300000,Adam,800,32,2.612974,6.827632,3.051707
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.300000,Adadelta,800,32,2.816106,7.930452,3.340642
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.350000,Adam,800,32,2.780952,7.733695,3.309513
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,150,80,80,0.350000,Adadelta,800,32,2.764819,7.644224,3.265352
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.200000,Adam,800,32,2.577703,6.644551,3.003374
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.200000,Adadelta,800,32,2.906035,8.445042,3.475557
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.250000,Adam,800,32,2.603869,6.780133,3.038289
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.250000,Adadelta,800,32,2.892089,8.364180,3.455998
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.300000,Adam,800,32,2.575311,6.632228,3.007366
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.300000,Adadelta,800,32,2.817627,7.939021,3.347914
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.350000,Adam,800,32,2.643856,6.989977,3.099080
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,120,60,40,0.350000,Adadelta,800,32,2.852620,8.137442,3.392883
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.200000,Adam,800,32,2.608788,6.805776,3.045315
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.200000,Adadelta,800,32,3.047006,9.284244,3.688447
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.250000,Adam,800,32,2.628261,6.907758,3.088338
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.250000,Adadelta,800,32,2.975423,8.853139,3.580765
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.300000,Adam,800,32,2.676550,7.163921,3.153177
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.300000,Adadelta,800,32,2.954880,8.731315,3.554645
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.350000,Adam,800,32,2.599223,6.755963,3.046244
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,1,80,80,60,0.350000,Adadelta,800,32,2.901728,8.420026,3.470899
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.200000,Adam,800,32,2.108605,4.446217,2.472241
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.200000,Adadelta,800,32,2.792255,7.796690,3.298681
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.250000,Adam,800,32,2.279663,5.196864,2.669225
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.250000,Adadelta,800,32,2.658053,7.065247,3.101726
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.300000,Adam,800,32,1.436822,2.064458,1.748818
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.300000,Adadelta,800,32,2.879284,8.290274,3.425658
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.350000,Adam,800,32,2.051869,4.210167,2.416553
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,150,80,80,0.350000,Adadelta,800,32,2.656256,7.055693,3.103257
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.200000,Adam,800,32,2.316025,5.363973,2.694954
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.200000,Adadelta,800,32,2.708099,7.333800,3.178420
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.250000,Adam,800,32,2.257346,5.095613,2.625658
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.250000,Adadelta,800,32,2.767577,7.659480,3.262457
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.300000,Adam,800,32,2.444150,5.973871,2.838877
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.300000,Adadelta,800,32,2.899312,8.406013,3.464106
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.350000,Adam,800,32,2.467188,6.087014,2.850696
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,120,60,40,0.350000,Adadelta,800,32,2.946690,8.682982,3.529301
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.200000,Adam,800,32,2.677152,7.167141,3.158577
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.200000,Adadelta,800,32,2.869273,8.232729,3.416004
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.250000,Adam,800,32,2.353478,5.538860,2.724100
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.250000,Adadelta,800,32,2.912756,8.484148,3.486033
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.300000,Adam,800,32,2.076886,4.313456,2.423565
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.300000,Adadelta,800,32,2.794433,7.808858,3.307096
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.350000,Adam,800,32,2.345170,5.499823,2.718639
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,2,80,80,60,0.350000,Adadelta,800,32,2.831778,8.018966,3.359197
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.200000,Adam,800,32,1.307167,1.708684,1.420548
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.200000,Adadelta,800,32,2.505908,6.279577,2.930134
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.250000,Adam,800,32,1.343807,1.805816,1.407734
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.250000,Adadelta,800,32,2.796986,7.823131,3.305615
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.300000,Adam,800,32,1.486331,2.209180,1.832729
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.300000,Adadelta,800,32,2.698425,7.281495,3.169418
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.350000,Adam,800,32,1.907086,3.636977,2.247061
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,150,80,80,0.350000,Adadelta,800,32,2.744011,7.529598,3.224280
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.200000,Adam,800,32,1.834869,3.366745,2.180591
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.200000,Adadelta,800,32,2.753928,7.584119,3.239444
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.250000,Adam,800,32,1.585354,2.513346,1.944477
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.250000,Adadelta,800,32,2.786280,7.763355,3.292105
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.300000,Adam,800,32,2.028268,4.113872,2.385923
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.300000,Adadelta,800,32,2.883833,8.316493,3.436493
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.350000,Adam,800,32,2.377916,5.654483,2.760083
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,120,60,40,0.350000,Adadelta,800,32,2.832903,8.025341,3.361958
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.200000,Adam,800,32,1.426082,2.033711,1.451370
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.200000,Adadelta,800,32,2.849438,8.119296,3.384251
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.250000,Adam,800,32,1.322565,1.749178,1.363568
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.250000,Adadelta,800,32,2.695944,7.268115,3.155185
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.300000,Adam,800,32,2.410821,5.812058,2.806344
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.300000,Adadelta,800,32,3.029587,9.178399,3.651688
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.350000,Adam,800,32,2.138450,4.572971,2.513523
C-4451.08001A,EJA1.A-TC23.F_CV,4,3,3,80,80,60,0.350000,Adadelta,800,32,2.880592,8.297811,3.431635
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.200000,Adam,800,32,2.465962,6.080970,2.852588
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.200000,Adadelta,800,32,2.596760,6.743160,3.018815
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.250000,Adam,800,32,2.529398,6.397855,2.930456
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.250000,Adadelta,800,32,2.677441,7.168690,3.139210
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.300000,Adam,800,32,2.790424,7.786469,3.329949
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.300000,Adadelta,800,32,2.709830,7.343180,3.191223
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.350000,Adam,800,32,2.620216,6.865532,3.067399
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,150,80,80,0.350000,Adadelta,800,32,2.690608,7.239370,3.159320
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.200000,Adam,800,32,2.165064,4.687503,2.518213
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.200000,Adadelta,800,32,2.692784,7.251088,3.156277
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.250000,Adam,800,32,2.758745,7.610676,3.283503
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.250000,Adadelta,800,32,2.739050,7.502395,3.230775
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.300000,Adam,800,32,2.622823,6.879198,3.073248
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.300000,Adadelta,800,32,2.590210,6.709185,3.022642
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.350000,Adam,800,32,2.677151,7.167137,3.156103
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,120,60,40,0.350000,Adadelta,800,32,2.724453,7.422642,3.198219
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.200000,Adam,800,32,2.647902,7.011386,3.111952
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.200000,Adadelta,800,32,2.864956,8.207971,3.422043
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.250000,Adam,800,32,2.528377,6.392688,2.934786
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.250000,Adadelta,800,32,2.850039,8.122720,3.405667
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.300000,Adam,800,32,2.660814,7.079929,3.132009
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.300000,Adadelta,800,32,2.948134,8.691493,3.542617
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.350000,Adam,800,32,2.667331,7.114654,3.140818
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,1,80,80,60,0.350000,Adadelta,800,32,2.762161,7.629532,3.256180
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.200000,Adam,800,32,1.444300,2.086002,1.769454
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.200000,Adadelta,800,32,2.266981,5.139205,2.633660
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.250000,Adam,800,32,1.386026,1.921069,1.524067
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.250000,Adadelta,800,32,2.449964,6.002322,2.821220
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.300000,Adam,800,32,1.875565,3.517744,2.237485
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.300000,Adadelta,800,32,2.551691,6.511128,2.960491
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.350000,Adam,800,32,2.344988,5.498967,2.711255
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,150,80,80,0.350000,Adadelta,800,32,2.512988,6.315109,2.907263
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.200000,Adam,800,32,1.965674,3.863874,2.305626
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.200000,Adadelta,800,32,2.675851,7.160179,3.129740
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.250000,Adam,800,32,2.393760,5.730088,2.769717
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.250000,Adadelta,800,32,2.593545,6.726474,3.011788
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.300000,Adam,800,32,2.388690,5.705842,2.767159
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.300000,Adadelta,800,32,2.362239,5.580172,2.739376
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.350000,Adam,800,32,2.290382,5.245851,2.639820
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,120,60,40,0.350000,Adadelta,800,32,2.682002,7.193136,3.133114
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.200000,Adam,800,32,2.148141,4.614511,2.508414
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.200000,Adadelta,800,32,2.631958,6.927201,3.065160
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.250000,Adam,800,32,2.424673,5.879037,2.799225
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.250000,Adadelta,800,32,2.540766,6.455491,2.933173
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.300000,Adam,800,32,2.200000,4.839999,2.548336
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.300000,Adadelta,800,32,2.563247,6.570234,2.977725
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.350000,Adam,800,32,2.471601,6.108809,2.858373
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,2,80,80,60,0.350000,Adadelta,800,32,2.681511,7.190503,3.139073
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.200000,Adam,800,32,1.458106,2.126074,1.474752
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.200000,Adadelta,800,32,2.442476,5.965689,2.842841
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.250000,Adam,800,32,1.481858,2.195903,1.512439
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.250000,Adadelta,800,32,2.395401,5.737944,2.798109
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.300000,Adam,800,32,1.887984,3.564484,1.920287
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.300000,Adadelta,800,32,2.419080,5.851946,2.814988
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.350000,Adam,800,32,1.629889,2.656540,1.670779
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,150,80,80,0.350000,Adadelta,800,32,2.554976,6.527904,2.983575
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.200000,Adam,800,32,1.415088,2.002474,1.738397
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.200000,Adadelta,800,32,2.534779,6.425107,2.951392
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.250000,Adam,800,32,1.800041,3.240148,2.156078
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.250000,Adadelta,800,32,2.710508,7.346854,3.177138
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.300000,Adam,800,32,1.640389,2.690875,2.003313
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.300000,Adadelta,800,32,2.630302,6.918486,3.071319
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.350000,Adam,800,32,1.786701,3.192302,2.126879
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,120,60,40,0.350000,Adadelta,800,32,2.879548,8.291799,3.429196
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.200000,Adam,800,32,1.553766,2.414189,1.574799
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.200000,Adadelta,800,32,2.454164,6.022922,2.859631
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.250000,Adam,800,32,1.470764,2.163147,1.484560
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.250000,Adadelta,800,32,2.558872,6.547826,2.980640
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.300000,Adam,800,32,1.930756,3.727820,2.267034
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.300000,Adadelta,800,32,2.475271,6.126968,2.886780
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.350000,Adam,800,32,1.912423,3.657364,2.249815
C-4451.08001A,EJA1.A-TC23.F_CV,5,2,3,80,80,60,0.350000,Adadelta,800,32,2.749630,7.560465,3.230728
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.200000,Adam,800,32,2.557012,6.538312,2.986670
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.200000,Adadelta,800,32,2.691470,7.244008,3.154572
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.250000,Adam,800,32,2.385942,5.692720,2.754941
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.250000,Adadelta,800,32,2.785695,7.760094,3.305822
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.300000,Adam,800,32,2.456808,6.035904,2.839560
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.300000,Adadelta,800,32,2.839031,8.060095,3.381961
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.350000,Adam,800,32,2.599447,6.757123,3.061097
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,150,80,80,0.350000,Adadelta,800,32,2.652805,7.037375,3.105004
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.200000,Adam,800,32,2.476446,6.132784,2.869101
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.200000,Adadelta,800,32,2.832151,8.021077,3.375040
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.250000,Adam,800,32,2.378968,5.659490,2.751277
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.250000,Adadelta,800,32,2.802199,7.852317,3.328228
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.300000,Adam,800,32,2.483597,6.168256,2.894478
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.300000,Adadelta,800,32,2.864752,8.206805,3.431230
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.350000,Adam,800,32,2.506612,6.283103,2.926063
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,120,60,40,0.350000,Adadelta,800,32,2.949395,8.698929,3.546489
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.200000,Adam,800,32,2.327263,5.416153,2.689518
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.200000,Adadelta,800,32,2.881369,8.302289,3.430468
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.250000,Adam,800,32,2.445016,5.978105,2.836232
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.250000,Adadelta,800,32,2.922242,8.539501,3.501098
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.300000,Adam,800,32,2.623342,6.881921,3.106008
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.300000,Adadelta,800,32,2.921725,8.536475,3.512476
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.350000,Adam,800,32,2.470922,6.105454,2.876064
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,1,80,80,60,0.350000,Adadelta,800,32,2.918249,8.516178,3.496651
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.200000,Adam,800,32,1.917287,3.675988,2.268830
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.200000,Adadelta,800,32,2.631581,6.925218,3.077639
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.250000,Adam,800,32,1.668654,2.784407,2.036764
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.250000,Adadelta,800,32,2.424021,5.875877,2.828168
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.300000,Adam,800,32,2.300001,5.290005,2.666094
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.300000,Adadelta,800,32,2.547863,6.491604,2.964930
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.350000,Adam,800,32,2.112319,4.461891,2.485837
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,150,80,80,0.350000,Adadelta,800,32,2.717587,7.385280,3.193835
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.200000,Adam,800,32,2.161092,4.670320,2.509596
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.200000,Adadelta,800,32,2.394301,5.732676,2.784914
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.250000,Adam,800,32,2.335961,5.456714,2.707265
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.250000,Adadelta,800,32,2.788484,7.775644,3.300100
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.300000,Adam,800,32,2.591923,6.718065,3.046988
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.300000,Adadelta,800,32,2.586521,6.690093,3.012629
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.350000,Adam,800,32,2.323543,5.398853,2.678963
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,120,60,40,0.350000,Adadelta,800,32,2.635540,6.946072,3.076933
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.200000,Adam,800,32,2.289823,5.243290,2.652500
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.200000,Adadelta,800,32,2.742362,7.520552,3.231821
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.250000,Adam,800,32,2.350944,5.526940,2.718033
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.250000,Adadelta,800,32,2.606564,6.794176,3.040191
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.300000,Adam,800,32,2.400546,5.762619,2.772947
