EQUIPAMENTO,MANCAL,WINDOW,OUTPUT,NUM. CAMADAS,NUM. NEURONIOS CAMADA 1,NUM. NEURONIOS CAMADA 2,NUM. NEURONIOS CAMADA 3,DROUPOUT,OTIMIZADOR,EPOCHS,BATCH_SIZE,RMSE,MSE,MAPE
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,150,80,80,0.250000,Adadelta,800,32,9.443819,89.185724,24.869172
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,150,80,80,0.300000,Adam,800,32,34.930454,1220.136644,117.033253
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,150,80,80,0.300000,Adadelta,800,32,8.209281,67.392299,21.222215
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,150,80,80,0.350000,Adam,800,32,33.785665,1141.471164,113.215797
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,150,80,80,0.350000,Adadelta,800,32,8.310631,69.066587,21.405666
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.200000,Adam,800,32,33.477793,1120.762606,112.184679
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.200000,Adadelta,800,32,8.715774,75.964711,22.685416
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.250000,Adam,800,32,35.111286,1232.802386,117.641195
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.250000,Adadelta,800,32,8.891507,79.058892,23.081856
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.300000,Adam,800,32,34.213030,1170.531449,114.642225
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.300000,Adadelta,800,32,9.551890,91.238605,25.206379
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.350000,Adam,800,32,34.928788,1220.020208,117.033780
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,120,60,40,0.350000,Adadelta,800,32,9.379506,87.975141,24.739757
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.200000,Adam,800,32,34.916980,1219.195507,116.991721
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.200000,Adadelta,800,32,8.347332,69.677950,21.424683
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.250000,Adam,800,32,33.556656,1126.049150,112.446123
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.250000,Adadelta,800,32,7.096281,50.357201,17.804968
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.300000,Adam,800,32,34.537791,1192.859018,115.723148
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.300000,Adadelta,800,32,10.125165,102.518958,27.015787
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.350000,Adam,800,32,34.938662,1220.710079,117.061301
C-4451.08001A,EJA1.A-TC26.F_CV,4,2,3,80,80,60,0.350000,Adadelta,800,32,8.824100,77.864742,22.813681
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.200000,Adam,800,32,35.676037,1272.779598,119.486351
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.200000,Adadelta,800,32,6.081714,36.987244,15.430038
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.250000,Adam,800,32,34.231113,1171.769118,114.679646
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.250000,Adadelta,800,32,5.404930,29.213268,13.639174
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.300000,Adam,800,32,33.401065,1115.631170,111.903735
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.300000,Adadelta,800,32,5.959701,35.518035,14.643805
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.350000,Adam,800,32,36.789701,1353.482071,123.221095
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,150,80,80,0.350000,Adadelta,800,32,11.899744,141.603916,31.586704
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.200000,Adam,800,32,33.261116,1106.301807,111.427006
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.200000,Adadelta,800,32,6.656892,44.314206,17.042763
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.250000,Adam,800,32,36.079480,1301.728881,120.848212
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.250000,Adadelta,800,32,6.334025,40.119878,15.894606
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.300000,Adam,800,32,33.829694,1144.448196,113.342604
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.300000,Adadelta,800,32,5.901583,34.828686,14.836542
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.350000,Adam,800,32,36.791964,1353.648640,123.234726
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,120,60,40,0.350000,Adadelta,800,32,7.679924,58.981226,20.320649
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.200000,Adam,800,32,36.015483,1297.115028,120.643860
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.200000,Adadelta,800,32,10.440594,109.006004,28.075637
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.250000,Adam,800,32,34.537145,1192.814387,115.708252
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.250000,Adadelta,800,32,7.974060,63.585632,20.581334
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.300000,Adam,800,32,36.594354,1339.146719,122.574526
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.300000,Adadelta,800,32,6.949022,48.288903,18.413361
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.350000,Adam,800,32,35.275668,1244.372739,118.173251
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,1,80,80,60,0.350000,Adadelta,800,32,6.618705,43.807259,16.848719
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.200000,Adam,800,32,31.940666,1020.206139,107.012083
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.200000,Adadelta,800,32,5.968551,35.623601,15.157338
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.250000,Adam,800,32,33.139428,1098.221714,111.035014
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.250000,Adadelta,800,32,7.135353,50.913263,18.238165
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.300000,Adam,800,32,33.261453,1106.324251,111.441936
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.300000,Adadelta,800,32,7.603646,57.815432,19.650443
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.350000,Adam,800,32,31.604603,998.850920,105.913223
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,150,80,80,0.350000,Adadelta,800,32,7.663736,58.732847,19.314574
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.200000,Adam,800,32,33.705593,1136.067018,112.915835
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.200000,Adadelta,800,32,7.595085,57.685319,19.410511
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.250000,Adam,800,32,32.952261,1085.851520,110.401714
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.250000,Adadelta,800,32,7.802341,60.876525,20.210733
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.300000,Adam,800,32,33.413179,1116.440523,111.957453
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.300000,Adadelta,800,32,7.151162,51.139117,18.593503
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.350000,Adam,800,32,35.838956,1284.430796,120.056780
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,120,60,40,0.350000,Adadelta,800,32,6.859065,47.046774,17.153355
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.200000,Adam,800,32,30.256132,915.433500,101.400019
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.200000,Adadelta,800,32,7.740617,59.917150,20.013661
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.250000,Adam,800,32,31.634173,1000.720932,106.010381
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.250000,Adadelta,800,32,7.673805,58.887279,19.587137
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.300000,Adam,800,32,34.103503,1163.048915,114.258205
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.300000,Adadelta,800,32,7.855528,61.709326,20.554360
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.350000,Adam,800,32,35.855502,1285.617027,120.109124
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,2,80,80,60,0.350000,Adadelta,800,32,10.035799,100.717267,26.518898
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.200000,Adam,800,32,33.921910,1150.695957,113.641236
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.200000,Adadelta,800,32,9.837742,96.781177,26.138165
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.250000,Adam,800,32,33.585230,1127.967645,112.517068
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.250000,Adadelta,800,32,10.525630,110.788877,28.265212
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.300000,Adam,800,32,33.222027,1103.703095,111.310696
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.300000,Adadelta,800,32,9.449420,89.291547,25.007997
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.350000,Adam,800,32,31.495420,991.961452,105.542366
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,150,80,80,0.350000,Adadelta,800,32,9.472760,89.733190,25.195211
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.200000,Adam,800,32,31.488483,991.524559,105.517473
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.200000,Adadelta,800,32,9.531564,90.850710,25.066878
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.250000,Adam,800,32,35.214547,1240.064291,117.968439
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.250000,Adadelta,800,32,9.866464,97.347107,26.405553
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.300000,Adam,800,32,31.879675,1016.313697,106.826586
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.300000,Adadelta,800,32,10.547149,111.242359,28.370146
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.350000,Adam,800,32,31.407494,986.430698,105.255897
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,120,60,40,0.350000,Adadelta,800,32,10.936306,119.602788,29.549068
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.200000,Adam,800,32,34.227785,1171.541275,114.674931
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.200000,Adadelta,800,32,10.281974,105.718984,27.568014
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.250000,Adam,800,32,33.969104,1153.900053,113.801177
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.250000,Adadelta,800,32,9.935174,98.707678,26.400099
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.300000,Adam,800,32,31.696302,1004.655529,106.215027
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.300000,Adadelta,800,32,10.802830,116.701141,29.224602
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.350000,Adam,800,32,32.890579,1081.790195,110.211840
C-4451.08001A,EJA1.A-TC26.F_CV,4,3,3,80,80,60,0.350000,Adadelta,800,32,9.510685,90.453133,25.343959
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.200000,Adam,800,32,32.898244,1082.294466,110.232931
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.200000,Adadelta,800,32,5.718178,32.697555,14.731257
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.250000,Adam,800,32,33.594600,1128.597128,112.574002
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.250000,Adadelta,800,32,7.236355,52.364834,18.377942
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.300000,Adam,800,32,36.041521,1298.991223,120.738159
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.300000,Adadelta,800,32,6.414822,41.149941,16.470689
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.350000,Adam,800,32,37.093582,1375.933856,124.248797
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,150,80,80,0.350000,Adadelta,800,32,5.294185,28.028395,15.416981
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.200000,Adam,800,32,36.832876,1356.660748,123.376418
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.200000,Adadelta,800,32,5.515776,30.423786,15.034838
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.250000,Adam,800,32,34.239470,1172.341331,114.714317
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.250000,Adadelta,800,32,6.758156,45.672678,19.855201
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.300000,Adam,800,32,35.538867,1263.011037,119.063942
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.300000,Adadelta,800,32,5.263294,27.702260,15.296768
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.350000,Adam,800,32,34.548076,1193.569560,115.759723
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,120,60,40,0.350000,Adadelta,800,32,5.686510,32.336392,14.552328
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.200000,Adam,800,32,34.378071,1181.851793,115.187553
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.200000,Adadelta,800,32,6.478822,41.975138,16.106394
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.250000,Adam,800,32,33.996095,1155.734495,113.916626
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.250000,Adadelta,800,32,7.772608,60.413436,20.335081
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.300000,Adam,800,32,36.966516,1366.523320,123.832261
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.300000,Adadelta,800,32,10.724236,115.009242,28.954335
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.350000,Adam,800,32,36.018674,1297.344877,120.673787
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,1,80,80,60,0.350000,Adadelta,800,32,5.384053,28.988023,15.480769
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.200000,Adam,800,32,34.779507,1209.614106,116.524525
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.200000,Adadelta,800,32,5.130887,26.326000,15.552854
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.250000,Adam,800,32,34.810197,1211.749829,116.631360
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.250000,Adadelta,800,32,6.537376,42.737279,19.118058
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.300000,Adam,800,32,36.851172,1358.008842,123.443324
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.300000,Adadelta,800,32,5.659152,32.026004,16.864626
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.350000,Adam,800,32,33.664081,1133.270322,112.809918
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,150,80,80,0.350000,Adadelta,800,32,4.979401,24.794433,14.890350
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.200000,Adam,800,32,33.604809,1129.283182,112.604144
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.200000,Adadelta,800,32,4.988596,24.886093,14.543061
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.250000,Adam,800,32,33.618366,1130.194530,112.657467
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.250000,Adadelta,800,32,7.321786,53.608545,18.501993
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.300000,Adam,800,32,33.106712,1096.054371,110.947799
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.300000,Adadelta,800,32,5.173275,26.762775,15.312026
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.350000,Adam,800,32,36.357537,1321.870499,121.796524
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,120,60,40,0.350000,Adadelta,800,32,5.189739,26.933391,14.365616
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.200000,Adam,800,32,34.870483,1215.950585,116.828215
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.200000,Adadelta,800,32,5.962975,35.557074,15.386140
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.250000,Adam,800,32,34.183497,1168.511434,114.539179
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.250000,Adadelta,800,32,5.168885,26.717374,14.168553
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.300000,Adam,800,32,34.046390,1159.156645,114.091013
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.300000,Adadelta,800,32,4.932991,24.334399,14.661011
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.350000,Adam,800,32,33.884368,1148.150397,113.547992
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,2,80,80,60,0.350000,Adadelta,800,32,5.075890,25.764664,14.245618
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.200000,Adam,800,32,34.499143,1190.190865,115.594914
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.200000,Adadelta,800,32,6.402266,40.989008,15.835620
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.250000,Adam,800,32,34.096279,1162.556270,114.253410
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.250000,Adadelta,800,32,6.046943,36.565525,15.277704
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.300000,Adam,800,32,34.534396,1192.624523,115.715237
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.300000,Adadelta,800,32,9.248174,85.528726,23.737243
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.350000,Adam,800,32,36.102250,1303.372470,120.948672
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,150,80,80,0.350000,Adadelta,800,32,7.566862,57.257400,19.118033
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.200000,Adam,800,32,33.206780,1102.690237,111.282288
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.200000,Adadelta,800,32,6.634457,44.016017,16.660545
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.250000,Adam,800,32,34.827899,1212.982582,116.693405
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.250000,Adadelta,800,32,6.276737,39.397424,15.718537
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.300000,Adam,800,32,33.891201,1148.613481,113.570400
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.300000,Adadelta,800,32,8.008334,64.133406,20.192158
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.350000,Adam,800,32,31.589027,997.866628,105.875346
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,120,60,40,0.350000,Adadelta,800,32,9.683027,93.761007,25.728938
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.200000,Adam,800,32,34.650481,1200.655855,116.103227
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.200000,Adadelta,800,32,8.759667,76.731766,22.240630
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.250000,Adam,800,32,33.516457,1123.352864,112.317843
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.250000,Adadelta,800,32,9.215528,84.925960,23.751055
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.300000,Adam,800,32,34.460329,1187.514296,115.464925
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.300000,Adadelta,800,32,7.505179,56.327705,18.878181
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.350000,Adam,800,32,33.959536,1153.250058,113.797862
C-4451.08001A,EJA1.A-TC26.F_CV,5,2,3,80,80,60,0.350000,Adadelta,800,32,7.003889,49.054456,17.608563
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.200000,Adam,800,32,32.838211,1078.348069,109.995734
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.200000,Adadelta,800,32,5.981226,35.775067,15.831881
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.250000,Adam,800,32,34.409093,1183.985709,115.277448
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.250000,Adadelta,800,32,4.704538,22.132675,13.128049
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.300000,Adam,800,32,32.608476,1063.312739,109.252057
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.300000,Adadelta,800,32,5.157904,26.603969,14.896277
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.350000,Adam,800,32,35.481408,1258.930321,118.858038
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,150,80,80,0.350000,Adadelta,800,32,5.443194,29.628362,13.891963
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.200000,Adam,800,32,33.137074,1098.065673,111.000269
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.200000,Adadelta,800,32,10.174290,103.516171,27.263813
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.250000,Adam,800,32,33.566884,1126.735685,112.480094
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.250000,Adadelta,800,32,7.133622,50.888564,18.273529
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.300000,Adam,800,32,33.757476,1139.567204,113.094385
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.300000,Adadelta,800,32,5.112968,26.142439,14.633682
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.350000,Adam,800,32,33.913545,1150.128525,113.620870
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,120,60,40,0.350000,Adadelta,800,32,5.122606,26.241090,14.150319
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.200000,Adam,800,32,32.929565,1084.356259,110.328397
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.200000,Adadelta,800,32,9.715281,94.386677,25.537890
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.250000,Adam,800,32,32.992239,1088.487815,110.522798
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.250000,Adadelta,800,32,6.420407,41.221629,16.693738
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.300000,Adam,800,32,36.391705,1324.356202,121.903318
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.300000,Adadelta,800,32,10.854120,117.811928,29.072447
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.350000,Adam,800,32,32.310449,1043.965084,108.257642
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,1,80,80,60,0.350000,Adadelta,800,32,10.550337,111.309616,28.381733
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.200000,Adam,800,32,34.035023,1158.382773,114.036602
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.200000,Adadelta,800,32,5.207644,27.119558,14.349481
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.250000,Adam,800,32,32.078682,1029.041808,107.498064
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.250000,Adadelta,800,32,5.499657,30.246223,14.309066
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.300000,Adam,800,32,30.921989,956.169402,103.618384
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.300000,Adadelta,800,32,5.629243,31.688382,15.869511
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.350000,Adam,800,32,31.643583,1001.316357,106.035730
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,150,80,80,0.350000,Adadelta,800,32,6.331451,40.087272,16.204874
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.200000,Adam,800,32,33.770888,1140.472888,113.145814
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.200000,Adadelta,800,32,7.042704,49.599683,18.273128
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.250000,Adam,800,32,29.718578,883.193871,99.595240
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.250000,Adadelta,800,32,5.292292,28.008355,14.622556
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.300000,Adam,800,32,33.264343,1106.516484,111.450482
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.300000,Adadelta,800,32,5.373160,28.870846,14.070391
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.350000,Adam,800,32,34.771350,1209.046746,116.493997
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,120,60,40,0.350000,Adadelta,800,32,6.569921,43.163868,16.647957
C-4451.08001A,EJA1.A-TC26.F_CV,5,3,2,80,80,60,0.200000,
